# Copyright lowRISC contributors (OpenTitan project).
# Licensed under the Apache License, Version 2.0, see LICENSE for details.
# SPDX-License-Identifier: Apache-2.0
#
# Run these checks with:
#  dvsim hw/top_darjeeling/formal/chip_conn_cfg.hjson

,NAME,SRC BLOCK,SRC SIGNAL,DEST BLOCK,DEST SIGNAL,,,,,,

# clkmgr powerup clock connectivity
CONNECTION, CLKMGR_POWERUP_CLK_CLKMGR_CLK, top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_io_powerup, top_darjeeling.darjeeling_pd_aon.u_clkmgr, clk_i

CONNECTION, CLKMGR_POWERUP_CLK_PINMUX_CLK,     top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_io_powerup,   top_darjeeling.darjeeling_pd_main.u_pinmux, clk_i
CONNECTION, CLKMGR_POWERUP_CLK_PINMUX_CLK, top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_aon_powerup,  top_darjeeling.darjeeling_pd_main.u_pinmux, clk_aon_i

CONNECTION, CLKMGR_POWERUP_CLK_PWRMGR_CLK,      top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_io_powerup,  top_darjeeling.darjeeling_pd_aon.u_pwrmgr, clk_i
CONNECTION, CLKMGR_POWERUP_CLK_PWRMGR_LC_CLK, top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_io_powerup,    top_darjeeling.darjeeling_pd_aon.u_pwrmgr, clk_lc_i
CONNECTION, CLKMGR_POWERUP_CLK_PWRMGR_SLOW_CLK, top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_aon_powerup, top_darjeeling.darjeeling_pd_aon.u_pwrmgr, clk_slow_i

CONNECTION, CLKMGR_POWERUP_CLK_RSTMGR_POR_CLK,  top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_io_powerup,   top_darjeeling.darjeeling_pd_aon.u_rstmgr, clk_por_i
CONNECTION, CLKMGR_POWERUP_CLK_RSTMGR_CLK,  top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_aon_powerup,  top_darjeeling.darjeeling_pd_aon.u_rstmgr, clk_aon_i
CONNECTION, CLKMGR_POWERUP_CLK_RSTMGR_MAIN_CLK, top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_main_powerup, top_darjeeling.darjeeling_pd_aon.u_rstmgr, clk_main_i
CONNECTION, CLKMGR_POWERUP_CLK_RSTMGR_IO_CLK,   top_darjeeling.darjeeling_pd_aon.u_clkmgr, clocks_o.clk_io_powerup,   top_darjeeling.darjeeling_pd_aon.u_rstmgr, clk_io_i
